一级分类名称,一级分类编码,二级分类名称,二级分类编码,三级分类名称,三级分类编码,三级分类链接,产品数量,48产品页数,采集时间
메이크업,10000010002,베이스메이크업,100000100020001,파우더/팩트,1000001000200010004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200010004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200010004_Small,42,1,2021-12-16 12:05:22
메이크업,10000010002,베이스메이크업,100000100020001,파운데이션,1000001000200010002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200010002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200010002_Small,81,2,2021-12-16 12:05:22
메이크업,10000010002,베이스메이크업,100000100020001,프라이머/베이스,1000001000200010003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200010003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200010003_Small,85,2,2021-12-16 12:05:23
메이크업,10000010002,베이스메이크업,100000100020001,픽서,1000001000200010010,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200010010&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200010010_Small,19,1,2021-12-16 12:05:23
메이크업,10000010002,베이스메이크업,100000100020001,하이라이터,1000001000200010008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200010008&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200010008_Small,21,1,2021-12-16 12:05:24
메이크업,10000010002,아이메이크업,100000100020007, 전체,100000100020007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100020007&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100020007_Small,467,10,2021-12-16 12:05:25
메이크업,10000010002,아이메이크업,100000100020007,마스카라,1000001000200070001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200070001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200070001_Small,114,3,2021-12-16 12:05:25
메이크업,10000010002,아이메이크업,100000100020007,메이크업세트,1000001000200070005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200070005&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200070005_Small,11,1,2021-12-16 12:05:26
메이크업,10000010002,아이메이크업,100000100020007,아이라이너,1000001000200070002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200070002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200070002_Small,91,2,2021-12-16 12:05:26
메이크업,10000010002,아이메이크업,100000100020007,아이브로우,1000001000200070004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200070004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200070004_Small,96,3,2021-12-16 12:05:27
메이크업,10000010002,아이메이크업,100000100020007,아이섀도우/팔레트,1000001000200070003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000200070003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000200070003_Small,155,4,2021-12-16 12:05:27
네일,10000010012,네일용품,100000100120001, 전체,100000100120001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100120001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100120001_Small,494,11,2021-12-16 12:05:30
네일,10000010012,네일용품,100000100120001,네일 팁,1000001001200010001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200010001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200010001_Small,265,6,2021-12-16 12:05:30
네일,10000010012,네일용품,100000100120001,네일 스티커,1000001001200010002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200010002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200010002_Small,283,6,2021-12-16 12:05:31
네일,10000010012,네일용품,100000100120001,네일 폴리쉬,1000001001200010003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200010003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200010003_Small,51,2,2021-12-16 12:05:31
네일,10000010012,네일용품,100000100120001,젤 폴리쉬,1000001001200010004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200010004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200010004_Small,34,1,2021-12-16 12:05:32
네일,10000010012,네일용품,100000100120001,키즈,1000001001200010005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200010005&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200010005_Small,182,4,2021-12-16 12:05:32
네일,10000010012,페디용품,100000100120002, 전체,100000100120002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100120002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100120002_Small,290,7,2021-12-16 12:05:33
네일,10000010012,페디용품,100000100120002,페디 팁,1000001001200020001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200020001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200020001_Small,241,6,2021-12-16 12:05:34
네일,10000010012,페디용품,100000100120002,페디 스티커,1000001001200020002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200020002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200020002_Small,209,5,2021-12-16 12:05:34
네일,10000010012,케어,100000100120003, 전체,100000100120003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100120003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100120003_Small,104,3,2021-12-16 12:05:35
네일,10000010012,케어,100000100120003,리무버,1000001001200030001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200030001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200030001_Small,59,2,2021-12-16 12:05:36
네일,10000010012,케어,100000100120003,베이스/탑코트,1000001001200030002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200030002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200030002_Small,61,2,2021-12-16 12:05:37
네일,10000010012,케어,100000100120003,에센스/세럼/오일,1000001001200030003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200030003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200030003_Small,14,1,2021-12-16 12:05:37
네일,10000010012,케어,100000100120003,영양/강화제,1000001001200030004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200030004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200030004_Small,18,1,2021-12-16 12:05:37
네일,10000010012,케어,100000100120003,큐티클 관리용품,1000001001200030005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001001200030005&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001001200030005_Small,54,2,2021-12-16 12:05:38
바디케어,10000010003,립케어,100000100030008, 전체,100000100030008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100030008&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100030008_Small,265,6,2021-12-16 12:05:40
바디케어,10000010003,립케어,100000100030008,립케어(밤),1000001000300080003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300080003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300080003_Small,70,2,2021-12-16 12:05:41
바디케어,10000010003,립케어,100000100030008,립케어(스틱),1000001000300080001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300080001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300080001_Small,164,4,2021-12-16 12:05:41
바디케어,10000010003,립케어,100000100030008,립케어(튜브),1000001000300080002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300080002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300080002_Small,33,1,2021-12-16 12:05:42
바디케어,10000010003,로션/크림,100000100030004, 전체,100000100030004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100030004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100030004_Small,464,10,2021-12-16 12:05:43
바디케어,10000010003,로션/크림,100000100030004,바디로션,1000001000300040001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300040001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300040001_Small,342,8,2021-12-16 12:05:44
바디케어,10000010003,로션/크림,100000100030004,바디크림,1000001000300040002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300040002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300040002_Small,116,3,2021-12-16 12:05:44
바디케어,10000010003,로션/크림,100000100030004,바디파우더,1000001000300040004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300040004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300040004_Small,10,1,2021-12-16 12:05:45
바디케어,10000010003,워시/스크럽,100000100030005, 전체,100000100030005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100030005&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100030005_Small,539,12,2021-12-16 12:05:46
바디케어,10000010003,워시/스크럽,100000100030005,바디스크럽,1000001000300050002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300050002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300050002_Small,68,2,2021-12-16 12:05:46
바디케어,10000010003,워시/스크럽,100000100030005,바디워시,1000001000300050001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300050001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300050001_Small,378,8,2021-12-16 12:05:47
바디케어,10000010003,워시/스크럽,100000100030005,비누,1000001000300050004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300050004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300050004_Small,37,1,2021-12-16 12:05:47
바디케어,10000010003,워시/스크럽,100000100030005,입욕제,1000001000300050003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300050003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300050003_Small,57,2,2021-12-16 12:05:48
바디케어,10000010003,미스트/오일,100000100030006, 전체,100000100030006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100030006&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100030006_Small,186,4,2021-12-16 12:05:49
바디케어,10000010003,미스트/오일,100000100030006,바디미스트,1000001000300060002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300060002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300060002_Small,137,3,2021-12-16 12:05:49
바디케어,10000010003,미스트/오일,100000100030006,바디오일,1000001000300060001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300060001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300060001_Small,49,2,2021-12-16 12:05:50
바디케어,10000010003,핸드/풋,100000100030007, 전체,100000100030007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100030007&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100030007_Small,560,12,2021-12-16 12:05:51
바디케어,10000010003,핸드/풋,100000100030007,핸드크림,1000001000300070001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070001_Small,296,7,2021-12-16 12:05:51
바디케어,10000010003,핸드/풋,100000100030007,핸드워시,1000001000300070003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070003_Small,99,3,2021-12-16 12:05:52
바디케어,10000010003,핸드/풋,100000100030007,기획세트,1000001000300070004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070004_Small,33,1,2021-12-16 12:05:52
바디케어,10000010003,핸드/풋,100000100030007,핸드마스크,1000001000300070002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070002_Small,4,1,2021-12-16 12:05:53
바디케어,10000010003,핸드/풋,100000100030007,발/다리보습용품,1000001000300070005,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070005&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070005_Small,27,1,2021-12-16 12:05:53
바디케어,10000010003,핸드/풋,100000100030007,발/다리세정용품,1000001000300070006,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070006&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070006_Small,21,1,2021-12-16 12:05:54
바디케어,10000010003,핸드/풋,100000100030007,발/다리피로회복용품,1000001000300070007,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070007&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070007_Small,37,1,2021-12-16 12:05:54
바디케어,10000010003,핸드/풋,100000100030007,발각질제거용품,1000001000300070009,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070009&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070009_Small,54,2,2021-12-16 12:05:55
바디케어,10000010003,핸드/풋,100000100030007,발냄새제거용품,1000001000300070010,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070010&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070010_Small,20,1,2021-12-16 12:05:55
바디케어,10000010003,핸드/풋,100000100030007,발톱영양제,1000001000300070008,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300070008&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300070008_Small,3,1,2021-12-16 12:05:56
바디케어,10000010003,제모용품,100000100030013, 전체,100000100030013,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100030013&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100030013_Small,192,5,2021-12-16 12:05:57
바디케어,10000010003,제모용품,100000100030013,면도/제모 보조용품,1000001000300130004,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300130004&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300130004_Small,54,2,2021-12-16 12:05:58
바디케어,10000010003,제모용품,100000100030013,면도기,1000001000300130001,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300130001&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300130001_Small,87,2,2021-12-16 12:05:58
바디케어,10000010003,제모용품,100000100030013,면도날,1000001000300130002,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300130002&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300130002_Small,13,1,2021-12-16 12:05:58
바디케어,10000010003,제모용품,100000100030013,제모크림/스트립,1000001000300130003,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=1000001000300130003&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat1000001000300130003_Small,38,1,2021-12-16 12:05:59
바디케어,10000010003,데오도란트,100000100030012, 전체,100000100030012,https://www.oliveyoung.co.kr/store/display/getMCategoryList.do?dispCatNo=100000100030012&fltDispCatNo=&prdSort=01&pageIdx=1&rowsPerPage=24&searchTypeSort=btn_thumb&plusButtonFlag=N&isLoginCnt=0&aShowCnt=0&bShowCnt=0&cShowCnt=0&trackingCd=Cat100000100030012_Small,56,2,2021-12-16 12:06:00
